Taxa	SubjectID	Analysis4	Name	SNV	IgA+IgM-	IgM+IgA-	IgM+IgA+	IgA-IgM-IgG-
Verrucomicrobia Akkermansia 7b28c20e72c6c95b3e604f0849245770	F7-2	Pos_Stool	Verrucomicrobia Akkermansia	7b28c20e72c6c95b3e604f0849245770	0.033464695366226	0.033464695366226	0.899605913901322	0.033464695366226
Verrucomicrobia Akkermansia 7b28c20e72c6c95b3e604f0849245770	F8-2	Pos_Stool	Verrucomicrobia Akkermansia	7b28c20e72c6c95b3e604f0849245770	0.25	0.25	0.25	0.25
Verrucomicrobia Akkermansia 7b28c20e72c6c95b3e604f0849245770	F9-2	Pos_Stool	Verrucomicrobia Akkermansia	7b28c20e72c6c95b3e604f0849245770	0.35597530934579	0.0253483881831769	0.413400005477402	0.20527629699363
Verrucomicrobia Akkermansia 7b28c20e72c6c95b3e604f0849245770	F9-3	Pos_Stool	Verrucomicrobia Akkermansia	7b28c20e72c6c95b3e604f0849245770	0.746126955257621	0.0016325124851865	0.228904938976506	0.0233355932806866
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F1-2	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.00217058652853493	NA	0.997829413471465
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F11-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.00084382238893888	NA	0.999156177611061
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F12-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F13-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F14-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F14-2	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F15-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F4-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.0101807018627128	NA	0.989819298137287
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F5-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F6-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.334309754601805	NA	0.665690245398195
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F7-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F8-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 315ca0a729f126b941ba111a16d4d97a	F9-1	Neg_Stool	Actinobacteria Bifidobacterium	315ca0a729f126b941ba111a16d4d97a	NA	0.452621686603007	NA	0.547378313396993
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F1-2	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.281289660455202	NA	0.718710339544798
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F11-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.4801721822197	NA	0.5198278177803
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F12-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F13-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.998321335105486	NA	0.00167866489451382
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F14-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.662827140081648	NA	0.337172859918352
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F14-2	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F15-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.658456050167311	NA	0.341543949832689
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F4-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.607907191432819	NA	0.392092808567181
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F5-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.136578128749777	NA	0.863421871250223
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F6-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.375855361309544	NA	0.624144638690456
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F7-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.5	NA	0.5
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F8-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.70801862654265	NA	0.29198137345735
Actinobacteria Bifidobacterium 35ffcc3b809d667286737d79670b8de5	F9-1	Neg_Stool	Actinobacteria Bifidobacterium	35ffcc3b809d667286737d79670b8de5	NA	0.556532333172397	NA	0.443467666827603
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F1-2	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.847104378143223	NA	0.152895621856777
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F11-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.5	NA	0.5
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F12-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.287322449970518	NA	0.712677550029482
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F13-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.943966266980132	NA	0.0560337330198684
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F14-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.5	NA	0.5
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F14-2	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.273221359285438	NA	0.726778640714562
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F15-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.5	NA	0.5
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F4-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.5	NA	0.5
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F5-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.5	NA	0.5
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F6-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.177603849324831	NA	0.822396150675169
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F7-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.5	NA	0.5
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F8-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.0286212600382245	NA	0.971378739961775
Actinobacteria Collinsella 35cbb315e019e0a8768d4b73862df415	F9-1	Neg_Stool	Actinobacteria Collinsella	35cbb315e019e0a8768d4b73862df415	NA	0.675633264399121	NA	0.324366735600879
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F1-2	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.115167708806799	NA	0.884832291193201
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F11-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.00513020074965702	NA	0.994869799250343
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F12-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.0129106294573866	NA	0.987089370542613
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F13-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.0014063252007165	NA	0.998593674799284
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F14-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.5	NA	0.5
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F14-2	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.5	NA	0.5
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F15-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.5	NA	0.5
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F4-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.0271871951791292	NA	0.972812804820871
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F5-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.0265271937475383	NA	0.973472806252462
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F6-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.00943303666610692	NA	0.990566963333893
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F7-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.00568202040280984	NA	0.99431797959719
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F8-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.00183824440090957	NA	0.99816175559909
Bacteroidetes Alistipes 332a6411ff00b4010ac2397f504c4695	F9-1	Neg_Stool	Bacteroidetes Alistipes	332a6411ff00b4010ac2397f504c4695	NA	0.179992391781519	NA	0.820007608218481
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F1-2	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.5	NA	0.5
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F11-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.0682222295938959	NA	0.931777770406104
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F12-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.203630376330263	NA	0.796369623669737
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F13-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.0298162731596899	NA	0.97018372684031
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F14-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.5	NA	0.5
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F14-2	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.5	NA	0.5
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F15-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.5	NA	0.5
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F4-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.0468543926640474	NA	0.953145607335953
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F5-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.0371207973262812	NA	0.962879202673719
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F6-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.0023807154193883	NA	0.997619284580612
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F7-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.00764786975644981	NA	0.99235213024355
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F8-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.00821163620447577	NA	0.991788363795524
Bacteroidetes Alistipes 742e1f191223f58590661de80b9d6e3b	F9-1	Neg_Stool	Bacteroidetes Alistipes	742e1f191223f58590661de80b9d6e3b	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F1-2	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F11-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F12-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F13-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F14-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F14-2	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F15-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.0741517752813215	NA	0.925848224718679
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F4-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.0691657009811687	NA	0.930834299018831
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F5-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.0352295661002483	NA	0.964770433899752
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F6-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F7-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.00785697229963855	NA	0.992143027700361
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F8-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.00991894356345362	NA	0.990081056436546
Bacteroidetes Alistipes 8795c5a86013864dc11f24b89e8cdd8c	F9-1	Neg_Stool	Bacteroidetes Alistipes	8795c5a86013864dc11f24b89e8cdd8c	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F1-2	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F11-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F12-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.0777026070747166	NA	0.922297392925283
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F13-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.0544237719305519	NA	0.945576228069448
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F14-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F14-2	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.967025757582497	NA	0.0329742424175032
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F15-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F4-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.0261745484451872	NA	0.973825451554813
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F5-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.871073931613847	NA	0.128926068386153
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F6-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.00999901999804	NA	0.99000098000196
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F7-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F8-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 1b8dec58597978264025b9eba656ffb5	F9-1	Neg_Stool	Bacteroidetes Bacteroides	1b8dec58597978264025b9eba656ffb5	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F1-2	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F11-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F12-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.198731812132997	NA	0.801268187867003
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F13-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.10811456899643	NA	0.89188543100357
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F14-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F14-2	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F15-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F4-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.127483176628298	NA	0.872516823371702
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F5-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.136082952976016	NA	0.863917047023984
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F6-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.0416628471903933	NA	0.958337152809607
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F7-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F8-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.0135378366216824	NA	0.986462163378318
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F9-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.274013861990383	NA	0.725986138009617
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F1-2	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.97390619816651	NA	0.0260938018334904
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F11-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.220972352039789	NA	0.779027647960211
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F12-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.231671544216686	NA	0.768328455783314
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F13-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F14-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F14-2	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.577340341187223	NA	0.422659658812777
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F15-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F4-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.0236768222363381	NA	0.976323177763662
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F5-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F6-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F7-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F8-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.136931423278568	NA	0.863068576721432
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F9-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F1-2	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F11-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.0627874421183986	NA	0.937212557881601
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F12-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.236605698538462	NA	0.763394301461538
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F13-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F14-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F14-2	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.360521920858659	NA	0.639478079141341
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F15-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F4-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.00106840247888899	NA	0.998931597521111
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F5-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.0165078049454345	NA	0.983492195054565
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F6-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F7-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.00297558850796723	NA	0.997024411492033
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F8-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.5	NA	0.5
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F9-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.220581991768534	NA	0.779418008231466
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F1-2	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.5	NA	0.5
